plant	species	class	ontogeny	total	heteroblasty	V1	V2
Psid5	sidifolia	E	11	21	11	4.328933565	-7.316068658
Psid5	sidifolia	E	12	21	10	12.89917391	-6.124818655
Psid5	sidifolia	E	13	21	9	2.919507344	-0.21495051
Psid5	sidifolia	E	14	21	8	7.12531675	-5.225719495
Psid5	sidifolia	E	15	21	7	8.814104524	-13.96609738
Psid5	sidifolia	E	16	21	6	12.11693682	-14.27321986
Psid5	sidifolia	E	17	21	5	12.15117477	-8.143826973
Psid5	sidifolia	E	18	21	4	3.877950535	-1.515318137
Psid5	sidifolia	E	19	21	3	7.376716688	29.60970978
Psid5	sidifolia	E	2	21	20	23.49635644	-7.983861185
Psid5	sidifolia	E	20	21	2	12.12243751	-7.658308467
Psid5	sidifolia	E	21	21	1	15.33512431	-8.092399216
Psid5	sidifolia	E	3	21	19	2.616715534	-6.42827735
Psid5	sidifolia	E	4	21	18	12.71632435	-3.934498614
Psid5	sidifolia	E	5	21	17	11.55745565	-3.913977553
Psid5	sidifolia	E	6	21	16	4.304380523	2.122395319
Psid5	sidifolia	E	7	21	15	6.540333772	5.096938908
Psid5	sidifolia	E	8	21	14	5.187643856	-0.484663056
Psid5	sidifolia	E	9	21	13	4.901704192	1.724535905
Psid6	sidifolia	E	1	28	28	-5.944662444	-3.849792156
Psid6	sidifolia	E	10	28	19	-4.79119074	-0.618223622
Psid6	sidifolia	E	11	28	18	-5.327458966	-0.892048804
Psid6	sidifolia	E	12	28	17	-5.499936267	-0.389198801
Psid6	sidifolia	E	13	28	16	-10.5278704	0.892267961
Psid6	sidifolia	E	14	28	15	-10.58944216	0.86572013
Psid6	sidifolia	E	15	28	14	-4.411988835	0.390725351
Psid6	sidifolia	E	16	28	13	12.87891405	-6.217089975
Psid6	sidifolia	E	17	28	12	-1.884918446	-1.569591234
Psid6	sidifolia	E	18	28	11	-1.886522401	-1.535642697
Psid6	sidifolia	E	19	28	10	-3.041086985	13.20914566
Psid6	sidifolia	E	2	28	27	-7.07379792	-1.25185455
Psid6	sidifolia	E	20	28	9	-2.748185394	2.836036056
Psid6	sidifolia	E	21	28	8	9.495714895	1.82285478
Psid6	sidifolia	E	22	28	7	9.156108694	-14.13721655
Psid6	sidifolia	E	23	28	6	14.94229082	-2.294967247
Psid6	sidifolia	E	24	28	5	11.99600748	4.001202504
Psid6	sidifolia	E	25	28	4	0.770689453	-0.793334434
Psid6	sidifolia	E	26	28	3	8.828723029	3.256563384
Psid6	sidifolia	E	27	28	2	4.338116576	-1.062702549
Psid6	sidifolia	E	28	28	1	9.438586466	5.289850812
Psid6	sidifolia	E	3	28	26	-6.009352827	-3.465715217
Psid6	sidifolia	E	4	28	25	7.935681304	-13.90556145
Psid6	sidifolia	E	5	28	24	-6.336185954	-1.659837333
Psid6	sidifolia	E	6	28	23	-6.221950062	-1.599449763
Psid6	sidifolia	E	7	28	22	-8.601569167	-1.757453176
Psid6	sidifolia	E	8	28	21	-6.425030868	-1.491985347
Psid6	sidifolia	E	9	28	20	-4.786555207	-0.484595232
Psub1	suberosa	C	1	9	9	-34.41255544	14.61010039
Psub1	suberosa	C	2	9	8	-34.39624515	12.9752723
Psub1	suberosa	C	3	9	7	-30.77628861	8.599339269
Psub1	suberosa	C	4	9	6	-30.05793465	-5.295893485
Psub1	suberosa	C	5	9	5	-30.05494331	-5.423473214
Psub1	suberosa	C	6	9	4	-24.06413424	-18.51764171
Psub1	suberosa	C	7	9	3	-23.62257538	-18.46552327
Psub1	suberosa	C	8	9	2	-11.4281679	2.151997997
Psub10	suberosa	C	1	11	11	-27.78075892	14.57960764
Psub10	suberosa	C	10	11	2	-17.4615165	10.48991891
Psub10	suberosa	C	11	11	1	-2.366183235	-1.468358501
Psub10	suberosa	C	2	11	10	-27.68623425	14.82427087
Psub10	suberosa	C	3	11	9	-30.68071094	13.08646536
Psub10	suberosa	C	4	11	8	-25.15829962	-6.064997486
Psub10	suberosa	C	5	11	7	-27.52159674	12.97447647
Psub10	suberosa	C	6	11	6	-30.12070599	4.973326717
Psub10	suberosa	C	7	11	5	-27.9836582	-4.001661601
Psub10	suberosa	C	8	11	4	-28.72664211	-3.831819784
Psub10	suberosa	C	9	11	3	-28.38669844	-1.719784004
Psub11	suberosa	C	1	16	16	-34.91357937	14.54738905
Psub11	suberosa	C	10	16	7	-22.99588088	-20.18808163
Psub11	suberosa	C	11	16	6	-23.9020166	-17.95762965
Psub11	suberosa	C	13	16	4	-4.28788904	-5.546376575
Psub11	suberosa	C	14	16	3	-1.726935695	-27.54211371
Psub11	suberosa	C	15	16	2	-7.949540766	-18.54862773
Psub11	suberosa	C	16	16	1	-7.918241024	-18.41235668
Psub11	suberosa	C	2	16	15	-19.16632059	13.78983105
Psub11	suberosa	C	3	16	14	-29.88099788	14.75023253
Psub11	suberosa	C	4	16	13	-26.99980623	18.07577794
Psub11	suberosa	C	6	16	11	-27.04843251	15.14118116
Psub11	suberosa	C	7	16	10	-20.5846533	6.956676248
Psub11	suberosa	C	8	16	9	-30.1274041	4.767373825
Psub11	suberosa	C	9	16	8	-29.74612434	-5.058135781
Psub12	suberosa	C	1	12	12	-28.18286963	15.48353978
Psub12	suberosa	C	10	12	3	-27.87738341	3.169304526
Psub12	suberosa	C	11	12	2	-24.21902639	-16.60565693
Psub12	suberosa	C	12	12	1	1.633512328	-10.2614646
Psub12	suberosa	C	2	12	11	-24.04361078	14.28938403
Psub12	suberosa	C	3	12	10	-25.08147672	9.612798207
Psub12	suberosa	C	4	12	9	-32.87834316	10.71372694
Psub12	suberosa	C	5	12	8	-31.90269272	12.48396972
Psub12	suberosa	C	6	12	7	-23.78638552	9.645306869
Psub12	suberosa	C	7	12	6	-30.27218618	5.07468657
Psub12	suberosa	C	8	12	5	-20.88050621	15.50857575
Psub13	suberosa	C	1	14	14	-28.20639236	18.22501694
Psub13	suberosa	C	11	14	4	-22.54816761	-15.23862744
Psub13	suberosa	C	12	14	3	-25.0877301	-18.55749136
Psub13	suberosa	C	13	14	2	-28.64367392	6.534838531
Psub13	suberosa	C	14	14	1	-5.832774447	5.13720995
Psub13	suberosa	C	2	14	13	-32.58993772	15.33102367
Psub13	suberosa	C	3	14	12	-31.36900577	12.81099386
Psub13	suberosa	C	4	14	11	-29.98288961	15.84981694
Psub13	suberosa	C	5	14	10	-24.09349622	14.09437903
Psub13	suberosa	C	6	14	9	-27.60098313	12.33955928
Psub13	suberosa	C	7	14	8	-33.10354754	10.60525404
Psub13	suberosa	C	8	14	7	-24.32147355	13.22996329
Psub13	suberosa	C	9	14	6	-28.67212001	7.113907633
Psub2	suberosa	C	1	7	7	-34.41072747	12.94082946
Psub2	suberosa	C	2	7	6	-30.67985228	8.404614482
Psub2	suberosa	C	3	7	5	-32.14450875	7.231132166
Psub2	suberosa	C	4	7	4	-22.94887006	-19.45927125
Psub2	suberosa	C	5	7	3	-24.98414594	-18.60501849
Psub2	suberosa	C	6	7	2	-24.15305948	-18.55137126
Psub2	suberosa	C	7	7	1	3.489891044	-2.807541868
Psub3	suberosa	C	1	7	7	-30.095214	-5.368742683
Psub3	suberosa	C	2	7	6	-21.48232946	-28.251762
Psub3	suberosa	C	3	7	5	-21.41964184	-27.94673436
Psub3	suberosa	C	4	7	4	-22.15278345	-17.28519545
Psub3	suberosa	C	5	7	3	-22.20037406	-17.06615642
Psub3	suberosa	C	6	7	2	-24.06776245	-16.56754247
Psub3	suberosa	C	7	7	1	-7.042468935	3.986186584
Psub4	suberosa	C	1	12	12	-16.50402362	19.51184147
Psub4	suberosa	C	10	12	3	-23.06175041	-17.64390156
Psub4	suberosa	C	11	12	2	-21.26507832	-12.48835939
Psub4	suberosa	C	12	12	1	13.10180733	9.417928439
Psub4	suberosa	C	2	12	11	-27.78637309	17.22514557
Psub4	suberosa	C	3	12	10	-34.88549113	17.99465721
Psub4	suberosa	C	4	12	9	-29.60624128	17.66555228
Psub4	suberosa	C	5	12	8	-33.97939245	12.97413295
Psub4	suberosa	C	6	12	7	-24.06728792	16.89721301
Psub4	suberosa	C	8	12	5	-27.83915874	12.29134505
Psub4	suberosa	C	9	12	4	-29.7934452	-4.485600002
Psub5	suberosa	C	1	13	13	-29.33968655	20.14808
Psub5	suberosa	C	10	13	4	-19.53136316	-25.60457168
Psub5	suberosa	C	11	13	3	-22.74563473	-18.62845721
Psub5	suberosa	C	12	13	2	-19.75406866	-29.763646
Psub5	suberosa	C	13	13	1	-12.3068311	-31.16738208
Psub5	suberosa	C	2	13	12	-33.2677117	14.61256436
Psub5	suberosa	C	3	13	11	-29.43590856	17.51078186
Psub5	suberosa	C	4	13	10	-33.14172326	14.79233301
Psub5	suberosa	C	5	13	9	-31.73266262	13.88588206
Psub5	suberosa	C	6	13	8	-29.81983849	12.67226834
Psub5	suberosa	C	7	13	7	-29.13925512	-2.987883263
Psub5	suberosa	C	8	13	6	-22.40606174	-14.90059491
Psub5	suberosa	C	9	13	5	-29.42714194	-4.798901316
Psub6	suberosa	C	1	11	11	-30.66857207	17.91108319
Psub6	suberosa	C	10	11	2	-7.602176162	1.165276242
Psub6	suberosa	C	11	11	1	-2.468822367	-1.487560754
Psub6	suberosa	C	2	11	10	-28.07767579	19.4709464
Psub6	suberosa	C	3	11	9	-27.99411942	11.67181054
Psub6	suberosa	C	4	11	8	-22.57457715	14.95316671
Psub6	suberosa	C	5	11	7	-29.18208522	-4.777617196
Psub6	suberosa	C	6	11	6	-30.14164725	-6.125408348
Psub6	suberosa	C	7	11	5	-19.50694261	-25.66638874
Psub6	suberosa	C	8	11	4	-16.41543775	-29.21551757
Psub6	suberosa	C	9	11	3	-17.3380478	-22.39324518
Psub7	suberosa	C	1	13	13	-29.26706023	17.60586279
Psub7	suberosa	C	10	13	4	-22.00106944	-16.43731955
Psub7	suberosa	C	11	13	3	-20.40263357	-26.63914817
Psub7	suberosa	C	12	13	2	0.718576478	-17.30193126
Psub7	suberosa	C	13	13	1	-3.600005096	13.41164101
Psub7	suberosa	C	2	13	12	-27.07809696	18.39573391
Psub7	suberosa	C	3	13	11	-27.20091097	19.14004667
Psub7	suberosa	C	4	13	10	-31.66526888	14.18346241
Psub7	suberosa	C	5	13	9	-29.65559503	12.53817127
Psub7	suberosa	C	6	13	8	-22.36549075	-14.83739402
Psub7	suberosa	C	7	13	7	-24.94216677	-18.57949862
Psub7	suberosa	C	8	13	6	-22.25143668	-17.14344428
Psub7	suberosa	C	9	13	5	-19.69318929	-25.86547576
Psub8	suberosa	C	1	17	17	-27.99373124	19.50273317
Psub8	suberosa	C	13	17	5	-23.27833885	-18.53369478
Psub8	suberosa	C	14	17	4	-20.19713105	-26.71076789
Psub8	suberosa	C	15	17	3	-21.95161305	-27.91967835
Psub8	suberosa	C	16	17	2	-7.602189638	1.158016995
Psub8	suberosa	C	2	17	16	-28.0863636	19.49903235
Psub8	suberosa	C	3	17	15	-33.84397037	10.23865168
Psub8	suberosa	C	4	17	14	-27.38248035	19.13010629
Psub8	suberosa	C	5	17	13	-31.93875521	16.48842348
Psub8	suberosa	C	6	17	12	-34.30934208	18.24083505
Psub8	suberosa	C	7	17	11	-32.38160498	6.644622385
Psub8	suberosa	C	9	17	9	-20.89700727	15.52994226
Psub9	suberosa	C	1	15	15	-24.7392084	19.07866455
Psub9	suberosa	C	10	15	6	-22.15239536	-16.95689115
Psub9	suberosa	C	11	15	5	-27.45959978	-4.014947241
Psub9	suberosa	C	12	15	4	-18.60334382	12.40846058
Psub9	suberosa	C	13	15	3	-4.286371881	-5.541075631
Psub9	suberosa	C	14	15	2	-7.950930822	-18.54787287
Psub9	suberosa	C	15	15	1	0.358901468	-17.27068938
Psub9	suberosa	C	2	15	14	-28.79121996	15.71054174
Psub9	suberosa	C	3	15	13	-27.38487931	14.95649434
Psub9	suberosa	C	5	15	11	-34.13686504	6.763382848
Psub9	suberosa	C	6	15	10	-23.88062624	12.25462207
Psub9	suberosa	C	7	15	9	-28.0461992	-3.932374525
Psub9	suberosa	C	8	15	8	-28.83969887	-3.569296615
Psub9	suberosa	C	9	15	7	-28.80589452	-3.786252613
Pten1	tenuifila	C	1	14	14	-11.65505169	20.84044165
Pten1	tenuifila	C	10	14	5	-18.11897834	0.800140765
Pten1	tenuifila	C	11	14	4	-18.51177929	-3.833131008
Pten1	tenuifila	C	12	14	3	-17.34051244	-5.000058163
Pten1	tenuifila	C	13	14	2	-16.57327884	-5.208157575
Pten1	tenuifila	C	14	14	1	3.555609077	6.585814086
Pten1	tenuifila	C	2	14	13	-21.61937858	4.187965119
Pten1	tenuifila	C	3	14	12	-23.48780856	1.408948875
Pten1	tenuifila	C	4	14	11	-18.36458817	1.350547044
Pten1	tenuifila	C	5	14	10	-23.66021571	0.637503613
Pten1	tenuifila	C	6	14	9	-19.67304119	-0.825409499
Pten1	tenuifila	C	7	14	8	-19.70570085	-1.198320947
Pten1	tenuifila	C	8	14	7	-18.58859586	2.295408193
Pten1	tenuifila	C	9	14	6	-22.97572181	-2.982496722
Pten2	tenuifila	C	1	13	13	-12.3613389	20.2623023
Pten2	tenuifila	C	10	13	4	-3.559120192	-7.646865198
Pten2	tenuifila	C	11	13	3	2.428313688	11.58244338
Pten2	tenuifila	C	12	13	2	0.574129517	7.830092804
Pten2	tenuifila	C	2	13	12	-27.39731932	-0.817175124
Pten2	tenuifila	C	3	13	11	-23.54224798	-1.185479513
Pten2	tenuifila	C	4	13	10	-23.45337728	0.623304222
Pten2	tenuifila	C	5	13	9	-26.90284	0.400160305
Pten2	tenuifila	C	6	13	8	-19.48911738	-0.537137528
Pten2	tenuifila	C	7	13	7	-18.53378651	-1.082067608
Pten2	tenuifila	C	8	13	6	-22.77653431	-3.071580024
Pten2	tenuifila	C	9	13	5	-22.72900487	-3.006043321
Pten3	tenuifila	C	1	14	14	-27.55866211	4.401585838
Pten3	tenuifila	C	10	14	5	-17.63544055	-2.206027389
Pten3	tenuifila	C	11	14	4	-17.56729866	-2.027603868
Pten3	tenuifila	C	12	14	3	-17.53619892	-4.968644131
Pten3	tenuifila	C	13	14	2	1.871780186	-6.926283908
Pten3	tenuifila	C	14	14	1	1.434916763	24.34894196
Pten3	tenuifila	C	2	14	13	-18.56565771	-0.753329645
Pten3	tenuifila	C	3	14	12	-18.55973213	1.695898774
Pten3	tenuifila	C	4	14	11	-19.05064606	2.669894412
Pten3	tenuifila	C	5	14	10	-27.07963847	-0.904320581
Pten3	tenuifila	C	6	14	9	-18.78857168	2.43697214
Pten3	tenuifila	C	7	14	8	-17.94544968	13.48337137
Pten3	tenuifila	C	8	14	7	-18.52990977	-0.918845875
Pten3	tenuifila	C	9	14	6	-19.28351309	-2.496783196
Pten4	tenuifila	C	1	23	23	-18.70752348	5.04667441
Pten4	tenuifila	C	10	23	14	-19.94214596	4.78765667
Pten4	tenuifila	C	11	23	13	-18.7965803	4.51892284
Pten4	tenuifila	C	12	23	12	-19.25094864	3.702107071
Pten4	tenuifila	C	13	23	11	-18.60913304	1.852749056
Pten4	tenuifila	C	14	23	10	-23.45148109	1.652548869
Pten4	tenuifila	C	15	23	9	-19.44342061	3.248525799
Pten4	tenuifila	C	16	23	8	-18.75516704	1.435454219
Pten4	tenuifila	C	17	23	7	-23.47833992	-2.113871924
Pten4	tenuifila	C	18	23	6	-18.77684029	2.514280056
Pten4	tenuifila	C	19	23	5	-26.10063749	-0.48582335
Pten4	tenuifila	C	2	23	22	-26.51892533	3.897110658
Pten4	tenuifila	C	20	23	4	-23.24487674	-1.406800787
Pten4	tenuifila	C	21	23	3	-18.90006984	-1.710296082
Pten4	tenuifila	C	22	23	2	-19.33373652	-2.092380885
Pten4	tenuifila	C	23	23	1	-17.96678726	-4.032639092
Pten4	tenuifila	C	3	23	21	-18.7983211	4.418389187
Pten4	tenuifila	C	4	23	20	-18.90458197	4.354057996
Pten4	tenuifila	C	5	23	19	-20.48003365	4.781566245
Pten4	tenuifila	C	6	23	18	-18.89129391	4.505291295
Pten4	tenuifila	C	7	23	17	-25.90330579	6.013781458
Pten4	tenuifila	C	8	23	16	-23.80527277	1.513316745
Pten4	tenuifila	C	9	23	15	-27.67855399	-0.225194122
Ptlo1	triloba	E	10	11	2	17.29652514	-10.26457435
Ptlo1	triloba	E	11	11	1	15.12308513	-10.60436483
Ptlo1	triloba	E	2	11	10	34.18198016	16.29820092
Ptlo1	triloba	E	3	11	9	34.3304092	15.85790742
Ptlo1	triloba	E	4	11	8	33.6391029	14.55555788
Ptlo1	triloba	E	5	11	7	35.5448414	14.76795399
Ptlo1	triloba	E	6	11	6	35.03319704	16.06447718
Ptlo1	triloba	E	7	11	5	15.79915904	-0.370680209
Ptlo1	triloba	E	8	11	4	12.67377469	0.728140504
Ptlo1	triloba	E	9	11	3	35.95749678	11.751962
Ptlo2	triloba	E	1	8	8	36.19836688	15.08480131
Ptlo2	triloba	E	2	8	7	36.35443902	14.06988408
Ptlo2	triloba	E	3	8	6	33.61510231	14.72964398
Ptlo2	triloba	E	4	8	5	35.78261167	15.48999363
Ptlo2	triloba	E	5	8	4	13.33218453	-7.545842396
Ptlo2	triloba	E	6	8	3	14.95381901	-0.519578975
Ptlo2	triloba	E	7	8	2	34.2161725	17.60031024
Ptlo2	triloba	E	8	8	1	36.53853152	12.30917187
Ptlo3	triloba	E	1	19	19	33.35232548	13.99557472
Ptlo3	triloba	E	10	19	10	2.439220113	9.284720629
Ptlo3	triloba	E	11	19	9	2.960277677	9.695614513
Ptlo3	triloba	E	12	19	8	1.596072116	7.127670364
Ptlo3	triloba	E	13	19	7	2.966074189	9.643709694
Ptlo3	triloba	E	14	19	6	2.998874702	9.741129131
Ptlo3	triloba	E	15	19	5	13.94417414	0.581564059
Ptlo3	triloba	E	16	19	4	14.47269581	0.120538425
Ptlo3	triloba	E	17	19	3	13.26050547	-7.356990861
Ptlo3	triloba	E	18	19	2	12.88540938	-1.240589298
Ptlo3	triloba	E	19	19	1	18.21482706	-9.77161909
Ptlo3	triloba	E	2	19	18	34.33800919	13.44516379
Ptlo3	triloba	E	3	19	17	34.4325496	17.85259952
Ptlo3	triloba	E	4	19	16	2.411790222	9.269486364
Ptlo3	triloba	E	5	19	15	12.68787175	1.086457598
Ptlo3	triloba	E	6	19	14	1.142432639	6.577121249
Ptlo3	triloba	E	7	19	13	1.543814491	7.50005683
Ptlo3	triloba	E	8	19	12	2.370384409	9.161806093
Ptlo4	triloba	E	1	14	14	13.2825067	8.072559736
Ptlo4	triloba	E	10	14	5	9.110500343	-2.462507248
Ptlo4	triloba	E	11	14	4	13.79078773	-0.604103852
Ptlo4	triloba	E	12	14	3	8.539877491	10.83560956
Ptlo4	triloba	E	13	14	2	7.41300857	6.776098339
Ptlo4	triloba	E	14	14	1	3.400691158	4.256234486
Ptlo4	triloba	E	2	14	13	-2.800149201	1.761653921
Ptlo4	triloba	E	3	14	12	-2.816747336	1.831697244
Ptlo4	triloba	E	4	14	11	12.73006893	0.887129268
Ptlo4	triloba	E	5	14	10	13.29624803	-6.74741851
Ptlo4	triloba	E	9	14	6	4.510856482	4.350159054
Ptlo5	triloba	E	1	16	16	7.78881023	-16.5978247
Ptlo5	triloba	E	10	16	7	11.50091803	-2.178175672
Ptlo5	triloba	E	11	16	6	1.242373166	4.477000284
Ptlo5	triloba	E	12	16	5	14.12973226	-0.09384164
Ptlo5	triloba	E	13	16	4	13.03759268	0.541154775
Ptlo5	triloba	E	14	16	3	5.477651816	2.978403536
Ptlo5	triloba	E	15	16	2	5.819221784	6.829464095
Ptlo5	triloba	E	16	16	1	1.410758509	4.542459557
Ptlo5	triloba	E	2	16	15	2.902474185	9.611056387
Ptlo5	triloba	E	3	16	14	13.60011971	-1.914362392
Ptlo5	triloba	E	4	16	13	1.118939576	6.522174269
Ptlo5	triloba	E	5	16	12	1.345980773	6.796487421
Ptlo5	triloba	E	6	16	11	1.44237091	7.296992284
Ptlo5	triloba	E	7	16	10	2.320444272	9.153870748
Ptlo5	triloba	E	9	16	8	1.108038485	6.364054005
Ptlo6	triloba	E	1	14	14	10.86797704	6.754900025
Ptlo6	triloba	E	10	14	5	10.20281505	5.636386837
Ptlo6	triloba	E	11	14	4	11.38296478	5.551943265
Ptlo6	triloba	E	12	14	3	14.14247015	-0.148847417
Ptlo6	triloba	E	13	14	2	32.72734633	17.38951766
Ptlo6	triloba	E	14	14	1	7.026865228	5.0195239
Ptlo6	triloba	E	2	14	13	16.74699005	-9.110261021
Ptlo6	triloba	E	3	14	12	12.62305728	0.922334698
Ptlo6	triloba	E	4	14	11	17.26280636	-8.295887585
Ptlo6	triloba	E	5	14	10	11.38285657	4.962369951
Ptlo6	triloba	E	8	14	7	11.23204949	4.952980737
Ptlo6	triloba	E	9	14	6	11.40173676	4.972379797
Ptri1	tricuspis	B	1	15	15	3.201555439	-23.0386263
Ptri1	tricuspis	B	10	15	6	4.841231073	-27.01238141
Ptri1	tricuspis	B	11	15	5	3.494169125	-14.81208185
Ptri1	tricuspis	B	12	15	4	-9.553348096	-8.766229128
Ptri1	tricuspis	B	13	15	3	3.744687907	-14.87700679
Ptri1	tricuspis	B	14	15	2	7.40087063	-17.06732875
Ptri1	tricuspis	B	15	15	1	0.961347189	-5.919682863
Ptri1	tricuspis	B	2	15	14	-4.139945499	-27.67322736
Ptri1	tricuspis	B	3	15	13	-2.66167505	-30.50400524
Ptri1	tricuspis	B	4	15	12	-2.746153096	-30.32224076
Ptri1	tricuspis	B	5	15	11	0.740062074	-29.24039582
Ptri1	tricuspis	B	6	15	10	3.814762882	-24.67733186
Ptri1	tricuspis	B	7	15	9	4.083591461	-24.55220516
Ptri1	tricuspis	B	8	15	8	3.759092805	-25.83189148
Ptri1	tricuspis	B	9	15	7	3.754543523	-25.3793754
Ptri2	tricuspis	B	1	15	15	-3.980247601	-30.4752822
Ptri2	tricuspis	B	10	15	6	4.345291608	-20.87087165
Ptri2	tricuspis	B	11	15	5	6.409798635	-23.5981907
Ptri2	tricuspis	B	12	15	4	2.470517358	-12.08022612
Ptri2	tricuspis	B	13	15	3	4.870990148	-20.76063366
Ptri2	tricuspis	B	14	15	2	2.314163663	-12.49710911
Ptri2	tricuspis	B	15	15	1	6.895229863	11.41684462
Ptri2	tricuspis	B	2	15	14	-3.216467628	-31.68687077
Ptri2	tricuspis	B	3	15	13	-4.266152149	-29.45820264
Ptri2	tricuspis	B	4	15	12	-2.053396251	-30.4332751
Ptri2	tricuspis	B	5	15	11	-1.826416131	-30.39578642
Ptri2	tricuspis	B	6	15	10	-1.698474772	-25.623421
Ptri2	tricuspis	B	7	15	9	3.815172292	-25.08410272
Ptri2	tricuspis	B	8	15	8	6.44786101	-21.81062008
Ptri2	tricuspis	B	9	15	7	6.566071029	-23.63102225
Ptri3	tricuspis	B	1	14	14	-14.35416112	-16.82917929
Ptri3	tricuspis	B	10	14	5	4.397041017	-20.60184771
Ptri3	tricuspis	B	11	14	4	3.318004845	-25.2207199
Ptri3	tricuspis	B	12	14	3	12.42574315	-14.41659808
Ptri3	tricuspis	B	13	14	2	10.48007235	-13.58290894
Ptri3	tricuspis	B	14	14	1	5.093844205	-27.09185373
Ptri3	tricuspis	B	2	14	13	-3.806949251	-29.90775558
Ptri3	tricuspis	B	3	14	12	-3.884537799	-29.32842183
Ptri3	tricuspis	B	4	14	11	0.452457089	-30.10289261
Ptri3	tricuspis	B	5	14	10	1.160797901	-29.41452732
Ptri3	tricuspis	B	6	14	9	3.915145676	-24.97311268
Ptri3	tricuspis	B	7	14	8	3.844428209	-25.00460326
Ptri3	tricuspis	B	8	14	7	4.604762465	-23.59814861
Ptri3	tricuspis	B	9	14	6	4.868685444	-22.80288234
Ptri4	tricuspis	B	1	22	22	-16.63757446	0.90474205
Ptri4	tricuspis	B	10	22	13	-3.773848115	-30.25263722
Ptri4	tricuspis	B	11	22	12	0.15148842	-28.89295448
Ptri4	tricuspis	B	12	22	11	0.654299397	-28.22972556
Ptri4	tricuspis	B	13	22	10	0.308326628	-29.06706349
Ptri4	tricuspis	B	14	22	9	-0.520131601	-30.07624191
Ptri4	tricuspis	B	15	22	8	-4.92565812	-17.561734
Ptri4	tricuspis	B	16	22	7	-4.617057915	-17.45293377
Ptri4	tricuspis	B	17	22	6	-5.011338912	-17.47884243
Ptri4	tricuspis	B	18	22	5	-4.254344632	-17.08284929
Ptri4	tricuspis	B	19	22	4	-3.38002603	-17.324746
Ptri4	tricuspis	B	2	22	21	-19.18709828	-13.47455311
Ptri4	tricuspis	B	20	22	3	-3.867094422	-16.17970978
Ptri4	tricuspis	B	21	22	2	-4.052818948	-16.2599988
Ptri4	tricuspis	B	22	22	1	-2.80064438	-14.49888871
Ptri4	tricuspis	B	3	22	20	-17.35637971	-13.50256286
Ptri4	tricuspis	B	4	22	19	-17.59272001	-13.82389604
Ptri4	tricuspis	B	5	22	18	-15.32573921	-16.93411752
Ptri4	tricuspis	B	6	22	17	-15.74663021	-15.82058935
Ptri4	tricuspis	B	7	22	16	-13.94589779	-18.44082139
Ptri4	tricuspis	B	8	22	15	-4.317302739	-29.37165351
Ptri4	tricuspis	B	9	22	14	-3.273892627	-30.94049771
Ptri5	tricuspis	B	1	22	22	-18.78205075	-11.51453118
Ptri5	tricuspis	B	10	22	13	-14.87194217	-17.52988668
Ptri5	tricuspis	B	11	22	12	-3.381837746	-30.62557023
Ptri5	tricuspis	B	12	22	11	-1.999013862	-30.38657129
Ptri5	tricuspis	B	13	22	10	-2.017142833	-31.10186433
Ptri5	tricuspis	B	14	22	9	-4.967846756	-30.35496987
Ptri5	tricuspis	B	15	22	8	-5.107139604	-18.31367186
Ptri5	tricuspis	B	16	22	7	1.394221566	-29.58499765
Ptri5	tricuspis	B	17	22	6	-3.99388567	-17.08665271
Ptri5	tricuspis	B	18	22	5	-3.836482522	-16.76999748
Ptri5	tricuspis	B	19	22	4	5.005268807	-19.57164207
Ptri5	tricuspis	B	2	22	21	-19.3373198	-13.41247425
Ptri5	tricuspis	B	20	22	3	-9.328863205	-8.915689126
Ptri5	tricuspis	B	21	22	2	4.399205316	-19.83400069
Ptri5	tricuspis	B	22	22	1	9.035683416	-16.82903351
Ptri5	tricuspis	B	3	22	20	-19.11387405	-13.43131831
Ptri5	tricuspis	B	4	22	19	-19.04932613	-13.43958591
Ptri5	tricuspis	B	5	22	18	-17.74590529	-13.72611155
Ptri5	tricuspis	B	6	22	17	-16.81108104	-14.25273101
Ptri5	tricuspis	B	7	22	16	-17.61726275	-13.73615997
Ptri5	tricuspis	B	8	22	15	-16.28501647	-15.1479705
Ptri5	tricuspis	B	9	22	14	-16.22581297	-15.238529
Ptri6	tricuspis	B	1	22	22	-19.67791491	-9.912302387
Ptri6	tricuspis	B	10	22	13	-4.680276261	-28.8875012
Ptri6	tricuspis	B	11	22	12	-4.177800669	-27.98263614
Ptri6	tricuspis	B	12	22	11	-4.01432841	-29.19471771
Ptri6	tricuspis	B	13	22	10	-4.117266602	-27.9021613
Ptri6	tricuspis	B	14	22	9	-4.177371229	-28.11871634
Ptri6	tricuspis	B	15	22	8	1.897298946	-29.64334349
Ptri6	tricuspis	B	16	22	7	1.751194638	-29.63221134
Ptri6	tricuspis	B	17	22	6	9.350271588	-16.2944875
Ptri6	tricuspis	B	18	22	5	8.402241216	-15.10999099
Ptri6	tricuspis	B	19	22	4	4.67527278	-23.52038089
Ptri6	tricuspis	B	2	22	21	-18.64051389	-11.77653323
Ptri6	tricuspis	B	20	22	3	12.17904979	-14.85432432
Ptri6	tricuspis	B	21	22	2	8.492315722	-15.02417799
Ptri6	tricuspis	B	22	22	1	-2.492615699	-2.757268788
Ptri6	tricuspis	B	3	22	20	-18.85346592	-13.26520772
Ptri6	tricuspis	B	4	22	19	-19.18887476	-13.4320918
Ptri6	tricuspis	B	5	22	18	-17.73738718	-13.36591668
